row,gold_set,provider,merchant_raw,description_raw,amount,direction,gold_leaf,gold_general,review_notes,agree,native_category_raw,plaid_leaf,plaid_general,native_leaf,native_general,pipeline_leaf,pipeline_general,pipeline_tier,gold_matches_native,gold_matches_pipeline,gold_matches_native_general,gold_matches_pipeline_general,excluded_from_v3_score_self_sourced_dict
754,v3_volume,plaid,Tesco,LNK TESCO GRMBY RD,150,debit,cash_withdrawal,cash,"Override groceries: LNK + ATM native and round £150 is a LINK cash withdrawal at Tesco Grimsby Road, not store spend.",established,TRANSFER_OUT_CHECKS_AND_ATM,cash_withdrawal,cash,cash_withdrawal,cash,groceries,groceries_household_essentials,T4_dictionary,yes,no,yes,no,no
755,v3_volume,plaid,Medexpress,MedExpress,203.94,debit,pharmacy,health_medical,MedExpress is a UK online pharmacy (weight-loss/Rx).,established,MEDICAL_OTHER_MEDICAL,health_other,health_medical,health_other,health_medical,health_other,health_medical,T6_native_fallback,no,no,yes,yes,no
756,v3_volume,plaid,Sambuca Morpeth LTD,SAMBUCA MORPETH LT,35.4,debit,restaurant_cafe,eating_drinking_out,"Sambuca Morpeth is a licensed Italian restaurant (SIC 56101), not a pub.",no,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,yes,yes,yes,yes,no
757,v3_volume,plaid,Be.ev,Be.EV,1,debit,fuel,transport_motoring,Be.EV is a UK public EV charging network; £1 is a charge/session.,yes,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,retail_other,general_retail_marketplaces,retail_other,general_retail_marketplaces,retail_other,general_retail_marketplaces,T6_native_fallback,no,no,no,no,no
758,v3_volume,plaid,Zable Card Zable,Zable Card Zable,47.55,debit,credit_card_repayment,credit_loan_repayments,Zable Card is a UK credit-building credit card; debit is card repayment.,no,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,credit_card_repayment,credit_loan_repayments,credit_card_repayment,credit_loan_repayments,credit_card_repayment,credit_loan_repayments,T6_native_fallback,yes,yes,yes,yes,no
759,v3_volume,plaid,Current,208526 33066436  OPTIONAL FT Barclays current account,15,debit,transfer_bank_unspecified,transfers,Optional faster payment to a Barclays current account without own-account evidence (not 'to myself'/same name).,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_other,unclassified,T4_dictionary,no,no,no,no,no
760,v3_volume,plaid,Amazon,Amazon,48.7,debit,marketplace_amazon,general_retail_marketplaces,Amazon debit.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,yes,yes,yes,no
761,v3_volume,plaid,Lidl,LIDL GB LIVERPOOL,50.57,debit,groceries,groceries_household_essentials,Lidl supermarket debit.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,no
762,v3_volume,plaid,Sainsbury's,SAINSBURYS S/MKTS  ON 10 JUL BCC Sainsbury's - Fuel,10,debit,fuel,transport_motoring,Override groceries: narrative explicitly says Sainsbury's - Fuel.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,no,no,no,no,no
763,v3_volume,plaid,Raylo,RAYLO BBJ92E9,28.99,debit,retail_finance_repayment,credit_loan_repayments,Raylo device-finance repayment.,yes,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_general,general_retail_marketplaces,retail_finance_repayment,credit_loan_repayments,T4_dictionary,no,yes,no,yes,no
764,v3_volume,plaid,Tesco,TESCO CAFE LLANELLDYFED,3.4,debit,restaurant_cafe,eating_drinking_out,"Override groceries: Tesco Cafe Llanelli is in-store cafe spend, not supermarket groceries.",established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,no,no,no,no,no
765,v3_volume,plaid,Wickes,Wickes,42.07,debit,home_improvement,home_garden,Wickes DIY/home-improvement debit.,yes,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,home_accessories,home_garden,home_accessories,home_garden,home_improvement,home_garden,T4_dictionary,no,yes,yes,yes,no
766,v3_volume,plaid,Creditspring,CREDITSPRING,28,debit,personal_loan_repayment,credit_loan_repayments,"Creditspring £28 is the typical membership/loan collection; gold merchant leaf is personal_loan_repayment (subscription lender, not payday).",established,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,personal_loan_repayment,credit_loan_repayments,personal_loan_repayment,credit_loan_repayments,payday_loan,high_cost_distress_credit,T4_dictionary,yes,no,yes,no,no
767,v3_volume,plaid,Primark,Primark,62.2,debit,clothing_general,clothing_personal_care,Primark clothing debit.,established,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T4_dictionary,yes,yes,yes,yes,no
768,v3_volume,plaid,Sports Direct,SPORTSDIRECT 217,8,debit,sportswear,clothing_personal_care,Sports Direct debit.,established,GENERAL_MERCHANDISE_SPORTING_GOODS,sportswear,clothing_personal_care,sportswear,clothing_personal_care,sportswear,clothing_personal_care,T4_dictionary,yes,yes,yes,yes,no
769,v3_volume,plaid,O2,O2 ONLINE NEW ORDEREADING,1,debit,mobile_phone_contract,utilities_household_bills,O2 online order/top-up.,yes,RENT_AND_UTILITIES_TELECOMMUNICATIONS,mobile_phone_contract,utilities_household_bills,mobile_phone_contract,utilities_household_bills,mobile_phone_contract,utilities_household_bills,T4_dictionary,yes,yes,yes,yes,no
770,v3_volume,plaid,Nh Linate,NH LINATE ITALY AMOUNT IN EUR 2.50 ON 09 OCT VISA 1.150861 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.06 ,2.23,debit,accommodation,travel_holidays,NH Linate is an NH Hotel at Milan Linate; foreign amount is hotel spend (not generic foreign_spend).,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
771,v3_volume,plaid,Asda Petrol,Asda Petrol,3.72,debit,fuel,transport_motoring,Asda Petrol forecourt debit.,established,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,transport_other,transport_motoring,fuel,transport_motoring,T5_R05,no,yes,yes,yes,no
772,v3_volume,plaid,Harper Vending LTD,Harper Vending Ltd,1.65,debit,confectionary,groceries_household_essentials,Harper Vending is a vending-machine operator; £1.65 snack/drink.,yes,FOOD_RETAIL_OTHER,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,yes,yes,no
773,v3_volume,plaid,TV LICENSING,TV LICENCE MBP                        REFERENCE: 1553412763,9.75,debit,tv_licence,utilities_household_bills,TV Licensing instalment.,established,ENTERTAINMENT_OTHER_ENTERTAINMENT,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,tv_licence,utilities_household_bills,T4_dictionary,no,yes,no,yes,no
774,v3_volume,plaid,Sarah,SARAH MCAVOY 100000001601082252,6,debit,transfer_p2p,transfers,Debit to named person Sarah McAvoy.,no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,no
775,v3_volume,plaid,LTD,EE LTD,40.99,debit,mobile_phone_contract,utilities_household_bills,EE Ltd mobile bill.,yes,RENT_AND_UTILITIES_TELECOMMUNICATIONS,mobile_phone_contract,utilities_household_bills,mobile_phone_contract,utilities_household_bills,mobile_phone_contract,utilities_household_bills,T6_native_fallback,yes,yes,yes,yes,no
776,v3_volume,plaid,Market Vaggelis,MARKET VAGGELIS,9.61,debit,groceries_specialist,groceries_household_essentials,Market Vaggelis reads as a specialist/world-food grocer; models agreed.,yes,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,yes,yes,no
777,v3_volume,plaid,SkyBet,Visa purchase SKY BET 9967,18,debit,gambling_betting,gambling,Sky Bet sportsbook debit.,yes,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_unspecified,gambling,gambling_betting,gambling,T4_dictionary,no,yes,yes,yes,no
778,v3_volume,plaid,Osamu Edomwande,OSAMU EDOMWANDE  UH FT,12,debit,transfer_p2p,transfers,Debit to named person Osamu Edomwande.,no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
779,v3_volume,plaid,Halifax Barclays,HALIFAX  BARCLAYS FT,20,debit,financial_institution_unspecified,unclassified,Override credit_card_repayment: HALIFAX BARCLAYS FT is a bank-to-bank faster payment with no product (card/mortgage/savings) in the narrative.,established,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,yes,yes,no
780,v3_volume,plaid,Lidl,Lidl,25.09,debit,groceries,groceries_household_essentials,Lidl supermarket debit.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,no
781,v3_volume,plaid,Steven Roberts,STEVEN ROBERTS 500000001611621541,20,debit,transfer_p2p,transfers,Debit to named person Steven Roberts.,no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
782,v3_volume,plaid,Marks And Spencer,MARKS AND SPENCER  ON 29 JUL CPM,1.25,debit,department_store,general_retail_marketplaces,Marks & Spencer debit; taxonomy treats M&S as department_store even at small ticket.,yes,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,department_store,general_retail_marketplaces,T4_dictionary,no,yes,no,yes,no
783,v3_volume,plaid,Transport for London,TFL TRAVEL CH,7,debit,public_transport_rail_coach,transport_motoring,TfL travel charge.,yes,TRAVEL_AND_TRANSPORTATION_PUBLIC_TRANSIT,public_transport_rail_coach,transport_motoring,public_transport_rail_coach,transport_motoring,public_transport_rail_coach,transport_motoring,T4_dictionary,yes,yes,yes,yes,no
784,v3_volume,plaid,Jessica Ruby,Jessica           Ruby,50,debit,transfer_p2p,transfers,Debit to named person Jessica Ruby.,no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,no
785,v3_volume,plaid,Sainsbury's,0162 09OCT25 C    SAINSBURYS S/MKTS BAMBER BRIDGE GB,2.71,debit,groceries,groceries_household_essentials,Sainsbury's supermarket debit.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,no
786,v3_volume,plaid,Best One,BEST ONE,4.63,debit,convenience_store,groceries_household_essentials,Best-One is a convenience fascia (not in the Spar/Nisa/Londis/Premier groceries list).,established,LOAN_PAYMENTS_PERSONAL_LOAN_PAYMENT,personal_loan_repayment,credit_loan_repayments,personal_loan_repayment,credit_loan_repayments,personal_loan_repayment,credit_loan_repayments,T6_native_fallback,no,no,no,no,no
787,v3_volume,plaid,Amazon,4476 02JUN25      AMAZON* SH3W07YL5 LONDON GB,50.66,debit,marketplace_amazon,general_retail_marketplaces,Amazon debit.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,yes,yes,yes,no
788,v3_volume,plaid,Tesco,CARD PAYMENT TO TESCO STORES 2179 ON 08-09-2025,126.95,debit,groceries,groceries_household_essentials,Tesco Stores debit.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,no
789,v3_volume,plaid,HM Revenue and Customs,HMRC CHILD BENEFIT,-104.2,credit,benefits_state,income_benefits_state_support,HMRC Child Benefit credit; not tax_refund and not council_tax.,yes,TAX_REFUND_TAX_REFUND,tax_refund,income_other,tax_refund,income_other,tax_payment,council_tax_government,T4_dictionary,no,no,no,no,no
790,v3_volume,plaid,The Club Tropicana,The Club Tropicana,1.39,debit,unclassified_other,unclassified,"Club Tropicana is a name collision (cocktail bar, 80s-night brand, song); £1.39 does not uniquely identify the payee.",yes,ENTERTAINMENT_EVENTS_AND_TICKETS,live_music,entertainment_leisure,live_music,entertainment_leisure,live_music,entertainment_leisure,T6_native_fallback,no,no,no,no,no
791,v3_volume,plaid,First West Yorkshire,FIRST WEST YORKSHI,3.2,debit,public_transport_rail_coach,transport_motoring,First West Yorkshire bus operator.,yes,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,T6_native_fallback,no,no,no,no,no
792,v3_volume,plaid,Tesco,Visa purchase TESCO STORES 2920,91.8,debit,groceries,groceries_household_essentials,Tesco supermarket debit.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,no
793,v3_volume,plaid,Castle Vending,Castle Vending       )))),1,debit,confectionary,groceries_household_essentials,Castle Vending vending-machine spend.,established,FOOD_RETAIL_OTHER,groceries,groceries_household_essentials,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,yes,yes,no
794,v3_volume,plaid,Morr Leeds,Morr Leeds Yeadon,58.95,debit,groceries,groceries_household_essentials,Morr Leeds Yeadon is Morrisons at Yeadon; native TRAVEL is wrong. £58.95 grocery basket.,yes,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,transport_other,transport_motoring,transport_other,transport_motoring,T6_native_fallback,no,no,no,no,no
795,v3_volume,plaid,Just Eat,Just Eat,23.21,debit,takeaway,eating_drinking_out,Just Eat delivery aggregator.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,no
796,v3_volume,plaid,Lowell Financial,LOWELL PORTFOLIO I 00015613056904,12.62,debit,debt_collection,high_cost_distress_credit,Lowell Portfolio debt-collection debit.,established,GENERAL_SERVICES_ACCOUNTING_AND_FINANCIAL_SERVICES,financial_services_other,credit_loan_repayments,financial_services_other,credit_loan_repayments,debt_collection,high_cost_distress_credit,T4_dictionary,no,yes,no,yes,no
797,v3_volume,plaid,Asda,ZILCH ASDA STORES CD 3815,9.68,debit,groceries,groceries_household_essentials,"Zilch+Asda: label the shop (Asda groceries), not BNPL.",no,LOAN_PAYMENTS_BNPL_AND_EWA,bnpl,credit_loan_repayments,bnpl,credit_loan_repayments,groceries,groceries_household_essentials,T4_dictionary,no,yes,no,yes,no
798,v3_volume,plaid,Just Eat,Just Eat,17.97,debit,takeaway,eating_drinking_out,Just Eat delivery aggregator.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,no
799,v3_volume,plaid,Palace,Palace,6.35,debit,unclassified_other,unclassified,"Palace is a name collision (hotel, pub, football, other); £6.35 lodging native is not enough to pick accommodation.",yes,TRAVEL_AND_TRANSPORTATION_LODGING,accommodation,travel_holidays,accommodation,travel_holidays,accommodation,travel_holidays,T6_native_fallback,no,no,no,no,no
800,v3_volume,plaid,Motor Fuel Group,MFG GREAT BARR  ON 29 SEP CPM Motor Fuel Group,45.65,debit,fuel,transport_motoring,Motor Fuel Group Great Barr forecourt.,established,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,transport_other,transport_motoring,fuel,transport_motoring,T4_dictionary,no,yes,yes,yes,no
801,v3_volume,plaid,Google Play,Google Play Apps,2.49,debit,software,digital_subscriptions_services,Google Play Apps digital purchase; convention is software not gaming_mobile.,established,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,no
802,v3_volume,plaid,Amazon,AMZNMktplace*RF94F2GQ4 CD 4710,10.98,debit,marketplace_amazon,general_retail_marketplaces,Amazon Marketplace debit.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,yes,yes,yes,no
803,v3_volume,plaid,Current,TRANSFER TO BASIC CURRENT ACCOUNT,2,debit,transfer_own_account,transfers,TRANSFER TO BASIC CURRENT ACCOUNT names the customer's own current-account product.,no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_other,unclassified,T4_dictionary,no,no,no,no,no
804,v3_volume,plaid,Manishaa Jp Tradi,PPOINT_*MANISHAA J,1,debit,unclassified_other,unclassified,PayPoint to truncated MANISHAA J trader; shop type not identifiable.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,yes,yes,no
805,v3_volume,plaid,Screwfix,SCREWFIX DIRECT CD 2016,32.97,debit,tools,home_garden,Screwfix debit.,established,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,home_accessories,home_garden,home_accessories,home_garden,tools,home_garden,T4_dictionary,no,yes,yes,yes,no
806,v3_volume,plaid,Mid Devon District,MID DEVON DISTRICT,20,debit,council_tax,council_tax_government,"Mid Devon District Council debit £20; typical council-tax instalment, though other council services are possible.",no,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,no,no,no
