merchant_raw,description_raw,amount,direction,provider,native_category,source,provenance,haiku_leaf,sonnet_leaf,gold_leaf,notes
Dominos Pizza,Domino?s DOMINO'S PIZZA         MILTON KEYNES GBR,20.98,debit,equifax,Restaurants and takeaway | Take Away,new,,takeaway,takeaway,takeaway,
Digital,Amazon Digital AMZN Digital           14018657948   GBR,11.99,debit,equifax,Amazon All | Amazon,new,,marketplace_amazon,software,marketplace_amazon,
Working Tax Credit,WORKING TAX CREDIT,95.36,credit,equifax,,new,,income_other_unspecified,benefits_state,benefits_state,
Fitflop,FASTER PAYMENTS RECEIPT REF.LOSHY MAZI FROM FITFLOP LIMITED,1650.34,credit,equifax,Own Transfers | Footwear,new,,refund_received,income_other_unspecified,income_other_unspecified,"Final human adjudication: income_other_unspecified. This is incoming money, but the precise income/refund purpose is not evidenced. Luna votes: refund_received / refund_received / income_other_unspecified."
MPS LTD,MPS LTD,32.9,debit,equifax,Education and Learning | Home Learning,new,,unclassified_other,unclassified_other,home_learning,Final human adjudication: home_learning. MPS LTD debit; home/distance-learning course.. Native category: Education and Learning | Home Learning. Provider: equifax. Luna votes: home_learning / home_learning / unclassified_other.
Id Mobile,ID MOBILE LIMITED,16.0,debit,equifax,Utilities | Mobile Phone Contracts,new,,mobile_phone_contract,mobile_phone_contract,mobile_phone_contract,
Skill on Net Ltd,SKILL ON NET,10.0,debit,equifax,Gambling and Betting | Poker and Casino Games,new,,gambling_casino,gambling_casino,gambling_casino,
Digital,Amazon Digital AMZN Digital           14018657948   GBR,40.0,debit,equifax,Amazon All | Amazon,new,,marketplace_amazon,software,marketplace_amazon,
Shoe Zone,SHOE ZONE,10.2,debit,equifax,Shopping (Fashion) | Footwear,new,,footwear,footwear,footwear,
Lush Digital,Lush Global Digita Lush Global Digital Ltd,15.95,debit,equifax,Personal Healthcare | Beauty & Massage,new,,health_beauty_general,skin_hair_care,skin_hair_care,
PensionBee,Transfer to PensionBee,200.0,debit,equifax,,new,,pension_contribution,pension_contribution,pension_contribution,
TalkTalk,TALKTALK TELECOM T  ************1389 DDR,28.0,debit,equifax,"Utilities | Internet, TV and Phone",new,,broadband_tv_phone,broadband_tv_phone,broadband_tv_phone,
Cult Beauty,KLARNA*CULT BEAUTY  ON 25 FEB BCC,24.32,debit,equifax,Personal Healthcare | General Health and Beauty,new,,health_beauty_general,health_beauty_general,health_beauty_general,
Peugeot,STELLANTIS* PEUGEO STELLANTIS* PEUGEOT,8.49,debit,equifax,Automotive | Car Dealerships,new,,unclassified_other,vehicle_maintenance,vehicle_maintenance,
eFlow,"CARD PAYMENT TO EFLOW BARRIER FREE TOL ,1.23 EUR, RATE 0.8455/GBP ON 14-06-2024",1.04,debit,equifax,Automotive | Tolls and Crossings,new,,tolls,tolls,tolls,
Martin McColl,MARTIN MCCOLL'S,28.7,debit,equifax,Shopping (Discretionary) | Newsagents and Convenience Stores,new,,convenience_store,convenience_store,convenience_store,
Armed Forces,5641 07DEC22 C    HMG PAINTS CANTEENM'STER M40 GB,1.0,debit,equifax,Services | Government Services,new,,unclassified_other,unclassified_other,restaurant_cafe,"Final human adjudication: restaurant_cafe. Merchant evidence identifies a cafe, restaurant, or food venue. Luna votes: restaurant_cafe / restaurant_cafe / unclassified_other."
LV Life Insurance,LV LIFE  06235926015X DDR Liverpool Victoria (LV=),10.19,debit,equifax,Insurance | Life Insurance,new,,insurance_life,insurance_life,insurance_life,
The Donkey Sanctuary,DONKEY SANCTUARY,3.0,debit,equifax,,new,,charitable_donation,charitable_donation,charitable_donation,
MPS LTD,MPS LTD,32.9,debit,equifax,Education and Learning | Home Learning,new,,unclassified_other,unclassified_other,home_learning,Final human adjudication: home_learning. MPS LTD debit; home/distance-learning course.. Native category: Education and Learning | Home Learning. Provider: equifax. Luna votes: home_learning / home_learning / unclassified_other.
Carter and Bond,A CARTER AND A CARBUDGET,180.0,credit,equifax,,new,,unclassified_other,unclassified_other,transfer_p2p,Final human adjudication: transfer_p2p. The counterparty is a named person and the narrative is a bank transfer. Luna votes: unclassified_other / unclassified_other / unclassified_other.
Chip Financial,CHIP FINANCIAL LTD,2000.0,debit,equifax,,new,,savings_transfer,savings_transfer,savings_transfer,
Bella Italia,"BELLA ITALIA (VIA APPLE PAY), ON 24-01-2025",31.16,debit,equifax,"Restaurants and takeaway | Restaurants, Cafes and Bistros",new,,restaurant_cafe,restaurant_cafe,restaurant_cafe,
Chip Financial,CHIP FINANCIAL LTD,2000.0,debit,equifax,,new,,savings_transfer,savings_transfer,savings_transfer,
Fiverr.com,Fiverr FIVERR *               NEW YORK      USA,22.45,debit,equifax,Misc Card Spend | Foreign,new,,online_services,business_services,business_services,
Premier Stores,4796 16MAY24 C    PREMIER STORE     AYLESFORD GB,16.34,debit,equifax,Shopping (Discretionary) | Newsagents and Convenience Stores,new,,groceries,convenience_store,groceries,Final human adjudication: groceries. The underlying merchant is a supermarket or symbol-group grocery retailer. Luna votes: groceries / convenience_store / convenience_store.
Freedom Leisure,FREEDOM LEISURE,26.2,debit,equifax,Personal Healthcare | Gyms And Health Clubs,new,,gym_fitness,gym_fitness,gym_fitness,
British Red Cross,BRITISH RED CROSS,12.7,debit,equifax,,new,,charitable_donation,charitable_donation,charitable_donation,
Chelsea FC,Cfc Self Service CFC SELF SERVICE       CHELSEA       GBR,10.0,debit,equifax,Entertainment | Sporting General,new,,sports_tickets,sports_tickets,sports_tickets,
Verisure Smart Alarms,VERISURE SERVICES NNK7BDS-312120,82.97,debit,equifax,Shopping (Home) | Home Accessories,new,,home_improvement,home_accessories,home_repair,Final human adjudication: home_repair. The charge is for an ongoing home-security/home service rather than retail merchandise. Luna votes: home_improvement / home_improvement / home_repair.
De Vere Hotel,5216 01DEC24 CD   DE VERE TORTWORTH ESTA              WOTTON UNDER GB,8.9,debit,equifax,Flights and Holidays | Hotels and Accommodation,new,,accommodation,accommodation,accommodation,
General Medical Council,GENERAL MEDICAL C,108.25,debit,equifax,Services | Trade Unions,new,,unclassified_other,business_services,business_services,
Vueling,BA Inflight Sales Vueling Inflight Sales,4.99,debit,equifax,Flights and Holidays | Flights,new,,flights,flights,flights,
Polkadot,Exchanged to DOT,0.5,debit,equifax,Investments and Trading | Cryptocurrency,new,,crypto,crypto,crypto,
Guide Dogs,GUIDE DOGS FOR THE,4.33,debit,equifax,,new,,charitable_donation,charitable_donation,charitable_donation,
Credit Perfect ,CREDITPERFECT 7350  ON 28 JUN BCC CreditPerfect,19.99,debit,equifax,Services | Budgeting and Credit Reporting Services,new,,credit_reporting_service,credit_reporting_service,credit_reporting_service,
Budgens,BUDGENS CHILTON LE  ON 02 MAY CLP,14.86,debit,equifax,Shopping (Discretionary) | Newsagents and Convenience Stores,new,,convenience_store,groceries,convenience_store,
MoneyGram,Moneygram Unit Kind-Ze,0.0,debit,equifax,Transfers / Other | International Transfer,new,,transfer_international,transfer_international,transfer_international,
WeWork,TIER TIER GB 4-7172\c/o WeWork 145 City Road\London\EC1V 1AZ  GBRGBR,0.64,debit,equifax,Services | Business Services,new,,business_services,business_services,business_services,
Digital,AMZN Digital,20.0,debit,equifax,Amazon All | Amazon,new,,marketplace_amazon,marketplace_amazon,marketplace_amazon,
Newcastle Hospitals,NCLE HOSPITALS,2108.82,credit,equifax,Identified Salary | Hospitals,new,,hospital,salary,salary,
National Express,2266 23MAY24  D   NATIONAL EXPRESS  LIMIT             BIRMINGHAM GB,35.8,debit,equifax,Commuting and travel | Trains and Coaches,new,,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,
MiPermit,MIPERMIT,3.5,debit,equifax,Commuting and travel | Car Parking,new,,car_parking,car_parking,car_parking,
Martin McColl,MARTIN MCCOLL,11.0,debit,equifax,Shopping (Discretionary) | Newsagents and Convenience Stores,new,,convenience_store,convenience_store,convenience_store,
Virgin Games,WWW.VIRGINGAMES.CO Virgin Games,20.0,debit,equifax,Gambling and Betting | Poker and Casino Games,new,,gambling_casino,gambling_casino,gambling_casino,
English Heritage,ENGLISH HERITAGE T,6.0,debit,equifax,Entertainment | Days Out,new,,days_out,days_out,days_out,
Moorcroft Debt Recovery,Moorcroft Group Plc,5.24,debit,equifax,Financial Services | Debt Collection,new,,debt_collection,debt_collection,debt_collection,
Children's Mutual,CHILDRENS MUTUAL  PM729589B STO,15.0,debit,equifax,,new,,insurance_life,savings_transfer,savings_transfer,
Express VPN,EXPRESSVPN.COM Expressvpn,10.29,debit,equifax,Services | Online Services,new,,web_services,web_services,web_services,
Yours Clothing,Visa purchase Yours Clothing,28.98,debit,equifax,Shopping (Fashion) | General Fashion,new,,clothing_womens,clothing_womens,clothing_womens,
Xtra Dog,"WWW.XTRA.DOG (VIA APPLE PAY), ON 09-03-2025",18.0,debit,equifax,Pets | Pet Accessories,new,,pet_supplies,pet_supplies,pet_supplies,
Fiverr.com,9939 09DEC23  D   FIVERR            9543682267 US     USD           7.78VRATE       1.2508N-S TRN FEE   0.17,6.39,debit,equifax,Services | Business Services,new,,business_services,business_services,business_services,
Peacocks,PEACOCK STORES,12.25,debit,equifax,Shopping (Fashion) | General Fashion,new,,clothing_general,clothing_general,clothing_general,
Sound Circus,SOUND CIRCUS           Sound Circus,4.4,debit,equifax,Entertainment | Night Clubs,new,,night_club,night_club,night_club,
Kingsway Tunnel,KINGSWAY TUNNEL  ON 22 APR CLP,2.0,debit,equifax,Automotive | Tolls and Crossings,new,,tolls,tolls,tolls,
Royal Sun Alliance,ROYAL SUNALLIANCE                     REFERENCE: H90388164W,9.61,debit,equifax,Insurance | General Insurance,new,,insurance_general,insurance_general,insurance_general,
Virgin Games,VIRGIN GAMES,50.0,debit,equifax,Gambling and Betting | Poker and Casino Games,new,,gambling_casino,gambling_casino,gambling_casino,
Which?,WHICH LIMITED NO2  B982623373 DDR Which,62.0,debit,equifax,"Books, Newspapers and Magazines | Magazines",new,,magazines,memberships,magazines,
Stagecoach,STAGECOACH,2.0,debit,equifax,Commuting and travel | Trains and Coaches,new,,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,
Credit Reports Matter,9754 05JUN24      CREDIT REPORTS    MATTER            0808-189-0346 GB,19.95,debit,equifax,Services | Budgeting and Credit Reporting Services,new,,credit_reporting_service,credit_reporting_service,credit_reporting_service,
Pound Bakery,POUNDBAKERY - WYTH POUNDBAKERY - WYTHENSH,2.85,debit,equifax,"Restaurants and takeaway | Restaurants, Cafes and Bistros",new,,restaurant_cafe,restaurant_cafe,restaurant_cafe,
Morrisons,WM MORRISONS PETROWETHERBY,88.24,debit,equifax,Shopping (Household Essentials) | General Groceries,new,,groceries,fuel,fuel,"Final human adjudication: fuel. Morrisons debit; forecourt, fuel, or EV charging transaction. Narrative: WM MORRISONS PETROWETHERBY. Native category: Shopping (Household Essentials) | General Groceries. Provider: equifax. Luna votes: fuel / groceries / fuel."
Id Mobile,ID MOBILE LIMITED  12409685/001 DDR,20.47,debit,equifax,Utilities | Mobile Phone Contracts,new,,mobile_phone_contract,mobile_phone_contract,mobile_phone_contract,
PensionBee,FASTER PAYMENTS RECEIPT REF.PENSIONBEE TAX FRE FROM PPP CLIENT ACCOUNT,1447.81,credit,equifax,,new,,pension_contribution,pension_received,pension_received,
Bird Food,ANTHONY AINSWORTH  BIRD FOOD FT,13.0,debit,equifax,Pets | Pet Accessories,new,,pet_supplies,pet_supplies,pet_supplies,
7-Eleven,7-Eleven 7-ELEVEN 36477         NEW YORK      USA,13.57,debit,equifax,Misc Card Spend | Foreign,new,,foreign_spend_unspecified,convenience_store,convenience_store,
Children's Mutual,CHILDRENS MUTUAL  PM729589B STO,15.0,debit,equifax,,new,,insurance_life,savings_transfer,savings_transfer,
PensionBee,PensionBee / ref: CPBS2495260,70.0,debit,equifax,,new,,pension_contribution,pension_contribution,pension_contribution,
Novotel,Novotel Pte Ver NOVOTEL PTE VER        PARIS         FRA,21.09,debit,equifax,Flights and Holidays | Hotels and Accommodation,new,,accommodation,accommodation,accommodation,
Village Hotels,Village Hotels VLS Village Hotels VLS_SB,1.46,debit,equifax,Flights and Holidays | Hotels and Accommodation,new,,accommodation,accommodation,accommodation,
Reiss,From LOGAN KING REISS MARCUS LEWIS KING,5.0,credit,equifax,Own Transfers | General Fashion,new,,unclassified_other,transfer_p2p,transfer_p2p,
H&M,4193 20JAN25      H M HENNES MAURITZU                 LONDON GB         REFUND,73.98,credit,equifax,Refund | General Fashion,new,,refund_received,refund_received,refund_received,
PensionBee,PENSIONBEE DDCLEAR,20.0,debit,equifax,,new,,pension_contribution,pension_contribution,pension_contribution,
Work and Child Tax Credit,"BANK GIRO CREDIT REF WORK AND CHILD TC, SHELLEY ENGLISH",696.85,credit,equifax,,new,,benefits_state,benefits_state,benefits_state,
Essex & Suffolk Water,ESSEX&SUFFOLKWATER,73.0,debit,equifax,Utilities | Water Companies,new,,water,water,water,
Zalando,8889 06DEC24      ZALANDO PAYMENTS  GMBH              BERLIN DE         REFUND,42.0,credit,equifax,Refund | General Fashion,new,,refund_received,clothing_general,refund_received,
Chip Financial,667d3b5b2651d95754 Chip Financial Ltd,100.0,debit,equifax,,new,,savings_transfer,savings_transfer,savings_transfer,
Mon Motors,Mon Motors Volvo Cars MON MOTORS VOLVO CARS  CARDIFF       GBR,33.84,debit,equifax,Automotive | Car Dealerships,new,,vehicle_servicing,vehicle_maintenance,vehicle_maintenance,
Freedom Leisure,7730 06JUL24      NYA*FREEDOM       LEISURE           ENFIELD GB,3.3,debit,equifax,Personal Healthcare | Gyms And Health Clubs,new,,gym_fitness,gym_fitness,gym_fitness,
George at Asda,4938 04NOV23      ASDA GEORGE COM   LEEDS             LEEDS GB          REFUND,14.4,credit,equifax,Refund | General Fashion,new,,refund_received,clothing_general,refund_received,
So Energy,FASTER PAYMENTS RECEIPT REF.SO ENERGY REFUND FROM SO ENERGY 297882,123.25,credit,equifax,Refund | Energy Providers,new,,refund_received,energy,refund_received,
Financial Times,Financial Times  ON 26 JUN BCC,16.5,debit,equifax,"Books, Newspapers and Magazines | Newspapers",new,,newspapers,newspapers,newspapers,
Guide Dogs,GUIDE DOGS FOR THE,5.0,debit,equifax,,new,,charitable_donation,charitable_donation,charitable_donation,
British Red Cross,The British Red Cross,2.99,debit,equifax,,new,,charitable_donation,charitable_donation,charitable_donation,
ATG Tickets,ATGTICKETS.COM,73.95,debit,equifax,Entertainment | Theatre Tickets,new,,theatre,theatre,theatre,
Amber Valley Borough Council,Amber Valley Borou-Ips AMBER VALLEY BOROU-IPS Doncaster     GBR,1.4,debit,equifax,Utilities | Council,new,,council_tax,council_tax,council_tax,
Ocado,OCADO,165.23,debit,equifax,Shopping (Household Essentials) | General Groceries,new,,groceries,groceries,groceries,
Merseyflow,MERSEYFLOW,4.0,debit,equifax,Automotive | Tolls and Crossings,new,,tolls,tolls,tolls,
Employment and Support Allowance,JP216116A DWP EESA,443.46,credit,equifax,,new,,benefits_state,benefits_state,benefits_state,
Wickes,WICKES ASHBY DE LA ZOU Wickes,22.86,debit,equifax,Shopping (Home) | Home Improvements,new,,home_improvement,home_improvement,home_improvement,
Wix,CARD PAYMENT TO WIX.COM 1032122161 ON 30-12-2022,5.55,debit,equifax,Services | Web Services,new,,web_services,web_services,web_services,
Betway,BETWAY,25.0,debit,equifax,Gambling and Betting | Betting,new,,gambling_betting,gambling_betting,gambling_betting,
Eurostar,EUROSTAR INTERNATI EUROSTAR INTERNATIONAL LI,104.0,debit,equifax,Flights and Holidays | Ferries and Rail,new,,ferry_rail_travel,ferry_rail_travel,ferry_rail_travel,
Social Fund,PW370167D DWP SF  000000002306240289 BGC,354.69,credit,equifax,,new,,benefits_state,benefits_state,benefits_state,
Beauty Pie,Beauty Pie LimitedLondon,89.0,debit,equifax,Personal Healthcare | General Health and Beauty,new,,health_beauty_general,health_beauty_general,health_beauty_general,
Docklands Light Railway,Dlr Smokejumpers DLR SMOKEJUMPERS       ANAHEIM       USA,34.45,debit,equifax,Misc Card Spend | Foreign,new,,foreign_spend_unspecified,unclassified_other,restaurant_cafe,
Class Pass,"CLASSPASS* ADD ON PACK (VIA APPLE PAY), ON 22-04-2023",15.0,debit,equifax,Personal Healthcare | Gyms And Health Clubs,new,,gym_fitness,gym_fitness,gym_fitness,
